"org_name";"country";"network_name";"description";"extrainfo";"ip_start";"ip_end";"cidr";"block_size";"link"
"SpaceX Starlink";"Switzerland";"STARLINK_6852_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6852 Frntdeu1 Ipv";"2a0d:3344:1940::";"2a0d:3344:197f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1940::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1940::/2a0d:3344:197f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Czech Republic";"STARLINK_6853_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6853 Frntdeu1 Ipv";"2a0d:3344:1980::";"2a0d:3344:19bf:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1980::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1980::/2a0d:3344:19bf:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Denmark";"STARLINK_6854_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6854 Frntdeu1 Ipv";"2a0d:3344:19c0::";"2a0d:3344:19ff:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:19c0::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:19c0::/2a0d:3344:19ff:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Egypt";"STARLINK_6855_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6855 Frntdeu1 Ipv";"2a0d:3344:1a00::";"2a0d:3344:1a3f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1a00::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1a00::/2a0d:3344:1a3f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Spain";"STARLINK_6856_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6856 Frntdeu1 Ipv";"2a0d:3344:1a40::";"2a0d:3344:1a7f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1a40::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1a40::/2a0d:3344:1a7f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Greece";"STARLINK_6857_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6857 Frntdeu1 Ipv";"2a0d:3344:1a80::";"2a0d:3344:1abf:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1a80::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1a80::/2a0d:3344:1abf:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Croatia";"STARLINK_6858_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6858 Frntdeu1 Ipv";"2a0d:3344:1ac0::";"2a0d:3344:1aff:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1ac0::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1ac0::/2a0d:3344:1aff:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Hungary";"STARLINK_6859_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6859 Frntdeu1 Ipv";"2a0d:3344:1b00::";"2a0d:3344:1b3f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1b00::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1b00::/2a0d:3344:1b3f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Italy";"STARLINK_6860_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6860 Frntdeu1 Ipv";"2a0d:3344:1b40::";"2a0d:3344:1b7f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1b40::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1b40::/2a0d:3344:1b7f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Lithuania";"STARLINK_6861_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6861 Frntdeu1 Ipv";"2a0d:3344:1b80::";"2a0d:3344:1bbf:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1b80::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1b80::/2a0d:3344:1bbf:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Latvia";"STARLINK_6862_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6862 Frntdeu1 Ipv";"2a0d:3344:1bc0::";"2a0d:3344:1bff:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1bc0::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1bc0::/2a0d:3344:1bff:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Moldova";"STARLINK_6863_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6863 Frntdeu1 Ipv";"2a0d:3344:1c00::";"2a0d:3344:1c3f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1c00::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1c00::/2a0d:3344:1c3f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Macedonia";"STARLINK_6864_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6864 Frntdeu1 Ipv";"2a0d:3344:1c40::";"2a0d:3344:1c7f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1c40::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1c40::/2a0d:3344:1c7f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Netherlands";"STARLINK_6865_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6865 Frntdeu1 Ipv";"2a0d:3344:1c80::";"2a0d:3344:1cbf:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1c80::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1c80::/2a0d:3344:1cbf:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Portugal";"STARLINK_6866_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6866 Frntdeu1 Ipv";"2a0d:3344:1cc0::";"2a0d:3344:1cff:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1cc0::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1cc0::/2a0d:3344:1cff:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Romania";"STARLINK_6867_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6867 Frntdeu1 Ipv";"2a0d:3344:1d00::";"2a0d:3344:1d3f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1d00::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1d00::/2a0d:3344:1d3f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Serbia";"STARLINK_6868_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6868 Frntdeu1 Ipv";"2a0d:3344:1d40::";"2a0d:3344:1d7f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1d40::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1d40::/2a0d:3344:1d7f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Slovenia";"STARLINK_6869_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6869 Frntdeu1 Ipv";"2a0d:3344:1d80::";"2a0d:3344:1dbf:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1d80::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1d80::/2a0d:3344:1dbf:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Slovakia";"STARLINK_6870_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6870 Frntdeu1 Ipv";"2a0d:3344:1dc0::";"2a0d:3344:1dff:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1dc0::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1dc0::/2a0d:3344:1dff:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Ukraine";"STARLINK_6871_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6871 Frntdeu1 Ipv";"2a0d:3344:1e00::";"2a0d:3344:1e3f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1e00::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1e00::/2a0d:3344:1e3f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"United States";"STARLINK_6872_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 6872 Frntdeu1 Ipv";"2a0d:3344:1e40::";"2a0d:3344:1e7f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1e40::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1e40::/2a0d:3344:1e7f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Luxembourg";"STARLINK_8319_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 8319 Frntdeu1 Ipv";"2a0d:3344:1e80::";"2a0d:3344:1ebf:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1e80::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1e80::/2a0d:3344:1ebf:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Liechtenstein";"STARLINK_8320_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 8320 Frntdeu1 Ipv";"2a0d:3344:1ec0::";"2a0d:3344:1eff:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1ec0::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1ec0::/2a0d:3344:1eff:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Estonia";"STARLINK_10694_LNDNGBR1_IPV6";"SpaceX Starlink";"Starlink 10694 Lndngbr1 Ipv";"2a0d:3344:f40::";"2a0d:3344:f7f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:f40::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:f40::/2a0d:3344:f7f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Norway";"STARLINK_10695_LNDNGBR1_IPV6";"SpaceX Starlink";"Starlink 10695 Lndngbr1 Ipv";"2a0d:3344:f80::";"2a0d:3344:fbf:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:f80::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:f80::/2a0d:3344:fbf:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Norway";"STARLINK_10696_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 10696 Frntdeu1 Ipv";"2a0d:3344:1f00::";"2a0d:3344:1f3f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1f00::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1f00::/2a0d:3344:1f3f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Sweden";"STARLINK_10697_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 10697 Frntdeu1 Ipv";"2a0d:3344:1f40::";"2a0d:3344:1f7f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1f40::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1f40::/2a0d:3344:1f7f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Estonia";"STARLINK_10699_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 10699 Frntdeu1 Ipv";"2a0d:3344:1f80::";"2a0d:3344:1fbf:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1f80::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1f80::/2a0d:3344:1fbf:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Malta";"STARLINK_10701_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 10701 Frntdeu1 Ipv";"2a0d:3344:1fc0::";"2a0d:3344:1fff:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1fc0::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1fc0::/2a0d:3344:1fff:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Guernsey";"STARLINK_10027_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 10027 Frntdeu1 Ipv";"2a0d:3344:1700::";"2a0d:3344:173f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1700::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1700::/2a0d:3344:173f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Germany";"STARLINK_105766791_MDRDESP1_IPV6";"SpaceX Starlink";"Starlink 105766791 Mdrdesp1 Ipv";"2a0d:3344:2400::";"2a0d:3344:243f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:2400::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:2400::/2a0d:3344:243f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Italy";"STARLINK_105767047_MDRDESP1_IPV6";"SpaceX Starlink";"Starlink 105767047 Mdrdesp1 Ipv";"2a0d:3344:2440::";"2a0d:3344:247f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:2440::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:2440::/2a0d:3344:247f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Austria";"STARLINK_105767303_MDRDESP1_IPV6";"SpaceX Starlink";"Starlink 105767303 Mdrdesp1 Ipv";"2a0d:3344:2480::";"2a0d:3344:24bf:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:2480::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:2480::/2a0d:3344:24bf:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Czech Republic";"STARLINK_105767559_MDRDESP1_IPV6";"SpaceX Starlink";"Starlink 105767559 Mdrdesp1 Ipv";"2a0d:3344:24c0::";"2a0d:3344:24ff:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:24c0::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:24c0::/2a0d:3344:24ff:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Ireland";"STARLINK_105767815_MDRDESP1_IPV6";"SpaceX Starlink";"Starlink 105767815 Mdrdesp1 Ipv";"2a0d:3344:2500::";"2a0d:3344:253f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:2500::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:2500::/2a0d:3344:253f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Egypt";"STARLINK_105768071_MDRDESP1_IPV6";"SpaceX Starlink";"Starlink 105768071 Mdrdesp1 Ipv";"2a0d:3344:2540::";"2a0d:3344:257f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:2540::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:2540::/2a0d:3344:257f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Switzerland";"STARLINK_105768327_MDRDESP1_IPV6";"SpaceX Starlink";"Starlink 105768327 Mdrdesp1 Ipv";"2a0d:3344:2580::";"2a0d:3344:25bf:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:2580::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:2580::/2a0d:3344:25bf:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Greece";"STARLINK_105768583_MDRDESP1_IPV6";"SpaceX Starlink";"Starlink 105768583 Mdrdesp1 Ipv";"2a0d:3344:25c0::";"2a0d:3344:25ff:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:25c0::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:25c0::/2a0d:3344:25ff:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Belgium";"STARLINK_105768839_MDRDESP1_IPV6";"SpaceX Starlink";"Starlink 105768839 Mdrdesp1 Ipv";"2a0d:3344:2600::";"2a0d:3344:263f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:2600::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:2600::/2a0d:3344:263f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Denmark";"STARLINK_105769095_MDRDESP1_IPV6";"SpaceX Starlink";"Starlink 105769095 Mdrdesp1 Ipv";"2a0d:3344:2640::";"2a0d:3344:267f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:2640::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:2640::/2a0d:3344:267f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Netherlands";"STARLINK_105769351_MDRDESP1_IPV6";"SpaceX Starlink";"Starlink 105769351 Mdrdesp1 Ipv";"2a0d:3344:2680::";"2a0d:3344:26bf:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:2680::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:2680::/2a0d:3344:26bf:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Reunion Island";"STARLINK_45407425_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 45407425 Frntdeu1 Ipv";"2a0d:3344:1600::";"2a0d:3344:163f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1600::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1600::/2a0d:3344:163f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Iceland";"STARLINK_9515_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 9515 Frntdeu1 Ipv";"2a0d:3344:1680::";"2a0d:3344:16bf:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1680::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1680::/2a0d:3344:16bf:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Georgia";"STARLINK_105771399_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 105771399 Frntdeu1 Ipv";"2a0d:3344:1740::";"2a0d:3344:177f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1740::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1740::/2a0d:3344:177f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Guernsey";"STARLINK_837716309912616961_LNDNGBR1_IPV6";"SpaceX Starlink";"Starlink 837716309912616961 Lndngbr1 Ipv";"2a0d:3344:640::";"2a0d:3344:67f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:640::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:640::/2a0d:3344:67f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Mayotte";"STARLINK_63880393_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 63880393 Frntdeu1 Ipv";"2a0d:3344:1640::";"2a0d:3344:167f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1640::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1640::/2a0d:3344:167f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Finland";"STARLINK_9771_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 9771 Frntdeu1 Ipv";"2a0d:3344:16c0::";"2a0d:3344:16ff:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:16c0::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:16c0::/2a0d:3344:16ff:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Cyprus";"STARLINK_867420217733709867_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 867420217733709867 Frntdeu1 Ipv";"2a0d:3344:1240::";"2a0d:3344:127f:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1240::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1240::/2a0d:3344:127f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Iceland";"STARLINK_7979_LNDNGBR1_IPV6";"SpaceX Starlink";"Starlink 7979 Lndngbr1 Ipv";"2a0d:3344:fc0::";"2a0d:3344:fff:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:fc0::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:fc0::/2a0d:3344:fff:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Rwanda";"STARLINK_887283611533639735_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 887283611533639735 Frntdeu1 Ipv";"2a0d:3344:1280::";"2a0d:3344:12bf:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1280::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1280::/2a0d:3344:12bf:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Qatar";"STARLINK_887489352376746035_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 887489352376746035 Frntdeu1 Ipv";"2a0d:3344:12c0::";"2a0d:3344:12ff:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:12c0::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:12c0::/2a0d:3344:12ff:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Azerbaijan";"STARLINK_907615794962989109_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 907615794962989109 Frntdeu1 Ipv";"2a0d:3344:1780::";"2a0d:3344:17bf:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:1780::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:1780::/2a0d:3344:17bf:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Israel";"STARLINK_909633127048904741_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 909633127048904741 Frntdeu1 Ipv";"2a0d:3344:17c0::";"2a0d:3344:17ff:ffff:ffff:ffff:ffff:ffff";"2a0d:3344:17c0::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3344:17c0::/2a0d:3344:17ff:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Kazakhstan";"STARLINK_919288756375519269_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 919288756375519269 Frntdeu1 Ipv";"2a0d:3341:b000::";"2a0d:3341:b03f:ffff:ffff:ffff:ffff:ffff";"2a0d:3341:b000::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3341:b000::/2a0d:3341:b03f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Palestine";"STARLINK_921220058662371382_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 921220058662371382 Frntdeu1 Ipv";"2a0d:3341:b040::";"2a0d:3341:b07f:ffff:ffff:ffff:ffff:ffff";"2a0d:3341:b040::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3341:b040::/2a0d:3341:b07f:ffff:ffff:ffff:ffff:ffff"
"SpaceX Starlink";"Italy";"STARLINK_937124077622624323_FRNTDEU1_IPV6";"SpaceX Starlink";"Starlink 937124077622624323 Frntdeu1 Ipv";"2a0d:3341:b080::";"2a0d:3341:b0bf:ffff:ffff:ffff:ffff:ffff";"2a0d:3341:b080::/42";"77371252455336267181195264";"https://networksdb.io/ips-in-network/2a0d:3341:b080::/2a0d:3341:b0bf:ffff:ffff:ffff:ffff:ffff"
